0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.113303004654841,0.12382507807347443,0.0025907562358998826,0.16727576209930073,0.9881146374757416,0.3027915219905568,0.3575013100742801,0.8976070187233396,0.698820880794298,0.5955343656091461,0.6146844508666707,0.1271549397108661,0.3042452809590226,0.8748123724447626,0.8193718239595702,0.23869961426717712,0.8291708027724062,0.708855962006069
0.9596482627767187,0.20402326672993198,0.740411390918947,0.6154791212652381,0.22887056185836596,0.3352612831864886,0.7185383782736103,0.5900000762664698,0.4307770469258885,0.5357306363778105,0.8022187043927687,0.3976009866916469,0.001321339753738382,0.7824604528858754,0.5652073668945182,0.11842379032841877,0.9637276647828955,0.8249493853056697
0.3171954885143007,0.056591294890850685,0.7894383826154229,0.8587566552847776,0.49302764780699004,0.016333361505767252,0.6729828829735887,0.7529093903465796,0.4553857874781505,0.3398625701089121,0.27992542153248823,0.9744523791821244,0.43647153785300086,0.8568262210359886,0.8260847663995079,0.5021801821386332,0.1819208544541362,0.41426376329044867
0.8873541110827168,0.6095001446374044,0.056034953114275754,0.5346022053243136,0.5516244163569117,0.20952591359513384,0.09670941778062025,0.7331803892743245,0.6356829996097841,0.18990833613736624,0.38533645447953757,0.7913073186262768,0.15880304813529167,0.38132467893689515,0.24947983480406621,0.5353177197872191,0.2533352720733244,0.8003838644972838
0.1303468204015883,0.49032129039839667,0.6992625756224733,0.2702064657303882,0.036402984256364235,0.5190564189601063,0.487826688479835,0.9734043098173057,0.15491805088543265,0.8218345476400224,0.7058650937898823,0.23023656404368897,0.048353331668399724,0.5073697469309023,0.8452721506690852,0.5845246623512775,0.015603433613192164,0.48774992973684883
0.8762432385691568,0.7344920551457101,0.4495565692291804,0.02619718826096007,0.9118424767508276,0.9040320083160774,0.35468476582264796,0.6673128512020658,0.3464547642356497,0.7409890142663597,0.09851062337569838,0.4279067129148795,0.3886985100587319,0.18938777995602374,0.5612570530714909,0.18922916644507215,0.41870377741343134,0.2965990455700901
0.4852946780056815,0.743303816902486,0.9911201431290421,0.0015897261960389208,0.19739607925919,0.9793740152318515,0.8815524727209875,0.3392412685896379,0.18285694372869266,0.6763694270473111,0.178015350963025,0.1956156420555113,0.5900585729220227,0.3157629042564869,0.42487528491366633,0.3285988551365754,0.2095523832918218,0.9530547965715789
0.6686839888601633,0.6575207341396395,0.11881097908724791,0.48256903397401263,0.7796525941248591,0.20630337965451162,0.17169501776519025,0.7002949428154303,0.6128044531179969,0.6111988407027267,0.8450164651929291,0.16717690040091848,0.3384794046287609,0.8908702906552344,0.6831073976411093,0.7615419982552841,0.750374402054658,0.14364035654792173
0.9278857100777409,0.8607059461081867,0.674889789217552,0.17403180432784426,0.2487573978051708,0.6735484646599598,0.38860652415490904,0.16100121340074625,0.6496956650129216,0.1856966718248403,0.49542967385228154,0.19323699269536998,0.7012231967865219,0.7453914849575219,0.7288061339079152,0.36864413749194114,0.20468274753943339,0.1857417898674335
0.30842452218728456,0.8550951437619563,0.7044205855240796,0.6222868544604554,0.35079069532706353,0.4098594528026809,0.8463968132541246,0.35279329994374453,0.7185269782418688,0.4131813278826857,0.877447599785594,0.445970482420315,0.5780951780175662,0.15130458053032425,0.34823201184714636,0.4429520773195561,0.30143531974661864,0.9154431181236427
