0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0.9512562916054808,0.3753035773653818,0.8759358800605228,0.09459951731065874,0.9603896267600612,0.8709357188695406,0.09855191019437559,0.8551319851594106,0.8110480235834844,0.6908298347605061,0.743352763346143,0.656071448712242,0.144855248785413,0.47410201443839495,0.6520091499767006,0.8056633052229182,0.762964124221019,0.8739834133228531
0.16916737384489366,0.42611550245406216,0.4429191279979048,0.14113500317575522,0.6651360003038322,0.695664658937316,0.6479857918571243,0.9891229511211175,0.17271719337226887,0.7289465496304474,0.12161972388283815,0.4639906612896504,0.12480151025142927,0.4219940663303392,0.020373591991437956,0.034553018774746924,0.9584345303976015,0.7806308599392475
0.139272612709455,0.24753862797125725,0.79685493135843,0.5908414375752701,0.40059296887743223,0.3521154345514126,0.08516037773990948,0.25111135894615366,0.1027697754308523,0.09615835709944487,0.5798010645443678,0.1496583132162772,0.7077387733420683,0.8712546291584565,0.3213663130807286,0.7977061429204778,0.23320994846677667,0.9591875036393013
0.7387152182992244,0.04480934805434633,0.21725544952950204,0.1863971353579429,0.6846308927157044,0.40668732643761796,0.8356564196122672,0.8444962454929007,0.8681089398127565,0.725561920110624,0.532346031512577,0.6668094511684172,0.10823561912690416,0.8599235060963928,0.21689797521523102,0.35914322707919755,0.290379388023175,0.5517996669736199
0.5548041690161634,0.730831097596768,0.7967048663809558,0.4505866116179683,0.26694480298025924,0.5211999202491022,0.9310129955662135,0.963881633063877,0.31559732587504064,0.13543016383343065,0.2643446153406679,0.8149119219960901,0.5258824886515545,0.003662907821908701,0.4410390315960432,0.7874097998103299,0.25850757572541816,0.476676910064442
0.9925232032861953,0.3762052766660091,0.8123114822182064,0.18165552628061066,0.5154919815513181,0.8986319213907765,0.7265373733142096,0.7380032419235133,0.5677018084942251,0.618583676862356,0.599440365521815,0.384697804188178,0.9854399014832891,0.04601705203195594,0.28382381108354404,0.1348931764710123,0.5805854852196297,0.21202480275380065
0.537505964708114,0.15757091004010326,0.15074124718034665,0.30808810961827404,0.4155356182895572,0.26178225282189205,0.44636636686523445,0.6004353836641237,0.7581119472701475,0.21561907290204596,0.15426760728712985,0.4130915503623843,0.9970530502351534,0.20603799656586053,0.7323460049269754,0.9303040479474767,0.8274814044459996,0.6711108651597575
0.4677006895738036,0.8753745461604131,0.7327467919544057,0.9320061755762302,0.6601610480440276,0.9306638760591678,0.22737839328151788,0.29489137809586086,0.5202148702106117,0.6445780582937541,0.7644920627353594,0.1446683259399132,0.7885002243425967,0.4730735241280476,0.5804780033689491,0.8065663307617813,0.9168880318904195,0.19715076461291414
0.9067874591901471,0.13782283206935197,0.7131898097697823,0.5634469946760785,0.9108550928590178,0.11405101836375053,0.21894328321296963,0.17906145759523817,0.16364286468125533,0.14753979708342657,0.62796097964779,0.7974334464498849,0.9828857458065049,0.25705004329352676,0.08481307466405641,0.320998474427895,0.9797702116413859,0.8265757137255483
0.5243144524620297,0.030704679030515325,0.46063865646181457,0.5273399391261439,0.1796105990075576,0.5334228538213996,0.8660117544086988,0.6320906594643968,0.7618139502427546,0.6083377672510086,0.2890609384883217,0.745023141625983,0.8274976033788389,0.3700850943883772,0.8431918734517705,0.4439610154394179,0.23864937518593943,0.37384660241278145
0.694795996825478,0.9294021270121166,0.47612365015126557,0.008321038178063622,0.35853130217184614,0.07239279176780078,0.9658677487810714,0.48829811052217276,0.9903432993339054,0.7506828080059367,0.4503121337631417,0.26866631830768395,0.4400441088428181,0.3064258654429364,0.37174862673652864,0.4175154054885052,0.623736771001642,0.5531457898085449
0.916143448491828,0.06576422717977715,0.13526302166704574,0.08155538959980535,0.07114219653666853,0.8734386661921543,0.7618972246268217,0.3700558965566757,0.2870775773761064,0.12245654212303692,0.787277835328791,0.01879823321516161,0.1572726840117593,0.938594695530026,0.38576237993438445,0.6020229542273516,0.1164107483206579,0.9619466082890649
0.28976738483552034,0.022392000493174247,0.48394141141201774,0.5947253841092347,0.8844992048950678,0.1801973437370088,0.20337540192827108,0.931679161660204,0.21257134872401817,0.8634432142337443,0.5996761224455869,0.6253137707027647,0.7342721122768067,0.35918671547292735,0.594220300566121,0.5254365731991332,0.3057527778348098,0.6417524332207397
0.3291364678511698,0.7942927794489409,0.6197292397711078,0.19964680089100328,0.5340213725459566,0.3823684984625617,0.9969202817023491,0.32525363710917354,0.649115542921561,0.7835642527199242,0.4380610967736045,0.5234598842155572,0.28852797287816434,0.8181537611879457,0.15939495960516914,0.4338836407759703,0.7875115328981961,0.09734710918932576
0.7715629985908098,0.5696508277638154,0.1648816914845629,0.6928246007587406,0.5329265519462042,0.4824982656754495,0.45061941127780636,0.5560025764679984,0.4476308341094163,0.39468958279025834,0.7242732196482266,0.6261765090608717,0.5773632605324913,0.4191432180524136,0.35107030814717977,0.5565783335012644,0.7863506233659047,0.31892649600215384
0.2960238465091154,0.16844228426890073,0.9187216414182512,0.2680810379238957,0.840146948663153,0.9510923370744372,0.7771354537413325,0.016164547247307648,0.9296766658345592,0.6485548297296433,0.36737182258235557,0.5623700600860512,0.542412756176653,0.42267272570729386,0.9857797879067228,0.09094100852849818,0.3112152066523123,0.31432665969230966
0.9859223114046797,0.045139543775654545,0.8745678113813475,0.5248208581838171,0.5119722958370216,0.9898665803850023,0.36661461836436426,0.19415278001469383,0.554691958348386,0.5462463173191686,0.3455919351277541,0.7222855191885904,0.9372800265111774,0.7484059945921174,0.16045932288668163,0.97099431854742,0.2886559738920135,0.17549089360155667
0.8767486700743793,0.18922759572286063,0.7792620769031213,0.3032730995752242,0.4344838180652133,0.3002961163521596,0.5689587827360502,0.5777037803553179,0.2941879519318057,0.750646696354719,0.46033071898566524,0.15125849769811484,0.8810804401896113,0.9232531988114544,0.19907919149818498,0.7845324421190297,0.9626119167462241,0.04304321014641688
0.3282973664597171,0.9803386168818234,0.032669520365656624,0.9583869034691326,0.9250843271745712,0.6685785994559132,0.09967143453681371,0.12439350834753005,0.3546087911738335,0.5182734213347319,0.9764196896028592,0.22416003590733946,0.7803365191525581,0.8442069645842029,0.44679877239946864,0.5152028387523393,0.6510396094445562,0.01913776258810318
0.21110661651986318,0.0035866535117944354,0.3366700867376715,0.8274415226291233,0.2543325354562056,0.463877291580287,0.27532447806702887,0.9395351288730613,0.6743928171084778,0.9152543208173837,0.4628243352103817,0.6717206466870357,0.4638910443212303,0.2380111347969216,0.6969055487075071,0.14884946792495646,0.9014599804542837,0.9602025213268144
0.7783587233686575,0.5844535043600388,0.038189685241542315,0.653106766156062,0.25025377167369,0.016301505068939348,0.44269353471441186,0.31597896676934023,0.3674514420567012,0.35030107325309034,0.8495360102359704,0.6201516752006071,0.5422047883655591,0.8931365825476517,0.6198783572412885,0.38339146041526506,0.40225800822841284,0.9722183578238164
0.9670481290998642,0.6514522287763466,0.854736912503431,0.3186624996948023,0.3715558307497093,0.750801407390889,0.2500363683812473,0.0033285463851424613,0.3067564580315941,0.34653231355363057,0.79457022344961,0.28439176304043445,0.9377265832044411,0.5737461698381712,0.21830688965085143,0.7752810005870348,0.4478763656807031,0.17643749723336477
